qeury metabbolite,gene,gene_type,modification,DeepVCF score,var
Metabolite:hdca_c,P33596,non-metabolic,knock out,1.9355788e-09,1.074871e-17
Metabolite:hdca_c,P0AES4,non-metabolic,overexpress,1.9327864e-09,5.271566e-18
Metabolite:hdca_c,P0A6N8,non-metabolic,overexpress,1.9326885e-09,5.7534473e-18
Metabolite:hdca_c,P39409,non-metabolic,overexpress,1.9316495e-09,3.0600445e-18
Metabolite:hdca_c,P0ADQ7,non-metabolic,overexpress,1.9290456e-09,1.2702832e-17
Metabolite:hdca_c,P45579,non-metabolic,knock out,1.9247288e-09,4.199018e-18
Metabolite:hdca_c,P23893,metabolic,overexpress,1.923413e-09,1.3203091e-17
Metabolite:hdca_c,P0AEG6,metabolic,knock out,1.92285e-09,1.2279026e-17
Metabolite:hdca_c,P0AF86,non-metabolic,overexpress,1.9187325e-09,8.573492e-18
Metabolite:hdca_c,P0DMC5,non-metabolic,knock out,1.9155477e-09,5.8819833e-18
Metabolite:hdca_c,P0A7L0,non-metabolic,overexpress,1.915001e-09,3.684546e-18
Metabolite:hdca_c,P45546,non-metabolic,knock out,1.913875e-09,1.0288173e-17
Metabolite:hdca_c,P77179,non-metabolic,knock out,1.9045325e-09,9.0338736e-18
Metabolite:hdca_c,A0A385XJE6,non-metabolic,knock out,1.9044581e-09,5.27784e-18
Metabolite:hdca_c,Q47151,non-metabolic,overexpress,1.8980926e-09,6.561866e-18
Metabolite:hdca_c,Q46871,metabolic,overexpress,1.8975486e-09,7.054442e-18
Metabolite:hdca_c,P76127,non-metabolic,knock out,1.8930677e-09,1.03026594e-17
Metabolite:hdca_c,P25746,non-metabolic,knock out,1.8911435e-09,1.0320903e-17
Metabolite:hdca_c,P24207,metabolic,knock out,1.881826e-09,1.22670074e-17
Metabolite:hdca_c,P0A6D0,non-metabolic,knock out,1.8808428e-09,1.0516414e-17
Metabolite:hdca_c,P38506,non-metabolic,knock out,1.880167e-09,2.6412748e-18
Metabolite:hdca_c,P13482,metabolic,overexpress,1.8752626e-09,1.3876872e-17
Metabolite:hdca_c,P31453,non-metabolic,overexpress,1.8738386e-09,1.3781373e-17
Metabolite:hdca_c,P13738,non-metabolic,knock out,1.8702973e-09,9.0856054e-18
Metabolite:hdca_c,P39333,non-metabolic,overexpress,1.8702675e-09,5.2304475e-18
Metabolite:hdca_c,P0AE06,metabolic,overexpress,1.867003e-09,8.5257837e-19
Metabolite:hdca_c,P64485,non-metabolic,knock out,1.8666306e-09,1.3773936e-17
Metabolite:hdca_c,P37760,metabolic,overexpress,1.8614584e-09,1.14793255e-17
Metabolite:hdca_c,P09163,non-metabolic,knock out,1.8593614e-09,4.5018325e-18
Metabolite:hdca_c,P0AEF0,non-metabolic,knock out,1.8585722e-09,1.2654363e-17
Metabolite:hdca_c,P0A9F6,non-metabolic,knock out,1.8546168e-09,4.681312e-18
Metabolite:hdca_c,P39405,metabolic,knock out,1.8537714e-09,1.09167046e-17
Metabolite:hdca_c,P39831,metabolic,overexpress,1.8536106e-09,2.8564637e-18
Metabolite:hdca_c,P0ACG4,non-metabolic,knock out,1.8465901e-09,6.7196803e-18
Metabolite:hdca_c,P0AF18,metabolic,knock out,1.8443647e-09,2.6911707e-18
Metabolite:hdca_c,P0AG55,non-metabolic,overexpress,1.8443534e-09,1.01594124e-17
Metabolite:hdca_c,P0A7E5,metabolic,overexpress,1.8440407e-09,9.521588e-18
Metabolite:hdca_c,P0CF81,non-metabolic,knock out,1.8438627e-09,8.708028e-18
Metabolite:hdca_c,P32688,non-metabolic,knock out,1.8374691e-09,1.22162094e-17
Metabolite:hdca_c,P77368,non-metabolic,knock out,1.8344597e-09,1.2662836e-17
Metabolite:hdca_c,P39358,metabolic,knock out,1.8341372e-09,9.1710276e-18
Metabolite:hdca_c,P0ACL0,non-metabolic,knock out,1.8341251e-09,9.888837e-18
Metabolite:hdca_c,P24203,metabolic,knock out,1.8285586e-09,3.71766e-18
Metabolite:hdca_c,P0A6Y1,non-metabolic,overexpress,1.8272106e-09,5.0722426e-18
Metabolite:hdca_c,Q46845,metabolic,knock out,1.8231873e-09,8.380305e-18
Metabolite:hdca_c,Q46855,non-metabolic,knock out,1.8225882e-09,2.83918e-18
Metabolite:hdca_c,P0AC81,metabolic,knock out,1.8223496e-09,4.2888297e-18
Metabolite:hdca_c,P33235,non-metabolic,knock out,1.821216e-09,6.7163153e-18
Metabolite:hdca_c,P34749,non-metabolic,overexpress,1.8202307e-09,1.2686749e-17
Metabolite:hdca_c,P76272,non-metabolic,knock out,1.8187344e-09,4.4697523e-18
Metabolite:hdca_c,P60546,metabolic,overexpress,1.8179842e-09,8.141144e-18
Metabolite:hdca_c,P00957,non-metabolic,overexpress,1.8134071e-09,2.4234758e-18
Metabolite:hdca_c,P39401,non-metabolic,overexpress,1.8096035e-09,1.2805848e-17
Metabolite:hdca_c,P0ACJ5,non-metabolic,knock out,1.8086004e-09,2.2851104e-18
Metabolite:hdca_c,P0AD74,non-metabolic,overexpress,1.8083152e-09,1.0152201e-17
Metabolite:hdca_c,P31062,non-metabolic,overexpress,1.8058763e-09,9.548141e-18
Metabolite:hdca_c,P64616,non-metabolic,knock out,1.8011264e-09,9.514655e-18
Metabolite:hdca_c,P33341,non-metabolic,overexpress,1.7960204e-09,1.27663375e-17
Metabolite:hdca_c,P04128,non-metabolic,overexpress,1.7927494e-09,3.7079984e-18
Metabolite:hdca_c,P64578,non-metabolic,overexpress,1.785104e-09,1.2266215e-17
Metabolite:hdca_c,P11446,metabolic,knock out,1.7840648e-09,5.9240504e-18
Metabolite:hdca_c,P08550,non-metabolic,overexpress,1.7828109e-09,4.4600172e-18
Metabolite:hdca_c,P31680,non-metabolic,overexpress,1.7772227e-09,5.131332e-18
Metabolite:hdca_c,P16690,metabolic,knock out,1.777218e-09,6.9982234e-18
Metabolite:hdca_c,P77667,metabolic,overexpress,1.7729436e-09,1.0714469e-17
Metabolite:hdca_c,P57998,non-metabolic,knock out,1.7724606e-09,1.1247957e-17
Metabolite:hdca_c,P29010,non-metabolic,knock out,1.7693281e-09,1.04371185e-17
Metabolite:hdca_c,P76147,non-metabolic,knock out,1.766668e-09,1.2208843e-17
Metabolite:hdca_c,P52126,non-metabolic,overexpress,1.7660623e-09,8.85502e-18
Metabolite:hdca_c,P45425,metabolic,overexpress,1.7622608e-09,1.1041983e-17
Metabolite:hdca_c,P32689,non-metabolic,knock out,1.7607029e-09,1.1794452e-17
Metabolite:hdca_c,P0CF91,non-metabolic,knock out,1.7562662e-09,9.745744e-18
Metabolite:hdca_c,P0A7K2,non-metabolic,overexpress,1.7532656e-09,6.2572342e-18
Metabolite:hdca_c,P0CF55,non-metabolic,overexpress,1.7509845e-09,1.1354442e-17
Metabolite:hdca_c,P75785,non-metabolic,overexpress,1.7492436e-09,4.991173e-18
Metabolite:hdca_c,P0ACH8,non-metabolic,knock out,1.7473533e-09,8.933209e-18
Metabolite:hdca_c,P0A9F3,non-metabolic,knock out,1.7469768e-09,2.311363e-18
Metabolite:hdca_c,P71301,non-metabolic,overexpress,1.7437497e-09,8.9112374e-18
Metabolite:hdca_c,P11866,non-metabolic,overexpress,1.7403595e-09,1.189122e-17
Metabolite:hdca_c,P37746,metabolic,knock out,1.7398428e-09,1.14021115e-17
Metabolite:hdca_c,P77364,metabolic,knock out,1.7350944e-09,2.4359946e-18
Metabolite:hdca_c,P39342,non-metabolic,knock out,1.731744e-09,9.58346e-18
Metabolite:hdca_c,P0A7L8,non-metabolic,knock out,1.7309896e-09,7.605752e-18
Metabolite:hdca_c,P0ABK5,metabolic,overexpress,1.7297659e-09,9.88882e-18
Metabolite:hdca_c,P0ADV1,metabolic,knock out,1.7229738e-09,3.9962258e-18
Metabolite:hdca_c,P37659,non-metabolic,knock out,1.7194438e-09,2.7698207e-18
Metabolite:hdca_c,P00562,metabolic,knock out,1.7170615e-09,3.742015e-18
Metabolite:hdca_c,P77804,non-metabolic,knock out,1.7103631e-09,5.171981e-18
Metabolite:hdca_c,P23481,non-metabolic,knock out,1.7036127e-09,8.158538e-18
Metabolite:hdca_c,P0AEN8,non-metabolic,knock out,1.702529e-09,9.868022e-18
Metabolite:hdca_c,P09424,metabolic,overexpress,1.7011417e-09,4.0715244e-18
Metabolite:hdca_c,P0AFT5,non-metabolic,overexpress,1.7006538e-09,9.861416e-18
Metabolite:hdca_c,P0ADE2,non-metabolic,knock out,1.7006132e-09,1.1429221e-17
Metabolite:hdca_c,P76361,non-metabolic,overexpress,1.6982649e-09,1.1428784e-17
Metabolite:hdca_c,P76423,metabolic,knock out,1.6978964e-09,1.10938445e-17
Metabolite:hdca_c,Q46861,non-metabolic,overexpress,1.6950079e-09,1.1024036e-17
Metabolite:hdca_c,P39263,non-metabolic,overexpress,1.6925344e-09,1.12014234e-17
Metabolite:hdca_c,P0AG71,non-metabolic,knock out,1.6920074e-09,8.141296e-18
Metabolite:hdca_c,P0ABR9,metabolic,overexpress,1.6916799e-09,1.12861995e-17
Metabolite:hdca_c,P0AC00,metabolic,knock out,1.6893115e-09,1.11359264e-17
Metabolite:hdca_c,P61887,metabolic,knock out,1.6868125e-09,2.5305897e-18
Metabolite:hdca_c,P36646,non-metabolic,overexpress,1.6842535e-09,1.0893935e-17
Metabolite:hdca_c,P0A6X1,metabolic,knock out,1.6811333e-09,7.610761e-18
Metabolite:hdca_c,P0ADE8,non-metabolic,overexpress,1.6775051e-09,8.205717e-18
Metabolite:hdca_c,P0ABG7,non-metabolic,overexpress,1.677287e-09,1.1217522e-17
Metabolite:hdca_c,P39284,non-metabolic,knock out,1.6764e-09,6.8297966e-18
Metabolite:hdca_c,P0AD21,non-metabolic,knock out,1.6749271e-09,3.716459e-18
Metabolite:hdca_c,P0A6C8,metabolic,knock out,1.6719044e-09,6.472886e-18
Metabolite:hdca_c,P75849,non-metabolic,knock out,1.6679611e-09,1.8299105e-18
Metabolite:hdca_c,P77690,metabolic,knock out,1.6653731e-09,6.604769e-18
Metabolite:hdca_c,P0AD72,non-metabolic,overexpress,1.6632845e-09,1.0461977e-17
Metabolite:hdca_c,P64474,non-metabolic,overexpress,1.6601404e-09,7.405724e-18
Metabolite:hdca_c,P0ABU2,non-metabolic,knock out,1.6589968e-09,4.5724675e-18
Metabolite:hdca_c,P75893,metabolic,knock out,1.6554124e-09,9.652024e-18
Metabolite:hdca_c,P0CE53,non-metabolic,knock out,1.6534765e-09,1.0557153e-17
Metabolite:hdca_c,P08368,non-metabolic,overexpress,1.6533604e-09,4.3522526e-18
Metabolite:hdca_c,P55798,non-metabolic,overexpress,1.6506764e-09,6.0307588e-18
Metabolite:hdca_c,P0CE51,non-metabolic,overexpress,1.6494862e-09,4.3977024e-18
Metabolite:hdca_c,P0AFN2,non-metabolic,knock out,1.6473293e-09,8.573289e-18
Metabolite:hdca_c,P0A817,metabolic,overexpress,1.6459499e-09,3.823154e-18
Metabolite:hdca_c,P09127,non-metabolic,overexpress,1.640718e-09,1.0304064e-17
Metabolite:hdca_c,P77562,non-metabolic,knock out,1.6402416e-09,9.414922e-18
Metabolite:hdca_c,P00903,metabolic,knock out,1.6399602e-09,4.531735e-18
Metabolite:hdca_c,P45848,non-metabolic,knock out,1.6376971e-09,1.7820676e-18
Metabolite:hdca_c,P0AAI3,non-metabolic,overexpress,1.6360666e-09,5.2431e-18
Metabolite:hdca_c,P77468,non-metabolic,knock out,1.6322403e-09,6.1973716e-18
Metabolite:hdca_c,P64479,non-metabolic,knock out,1.6271887e-09,5.0795875e-18
Metabolite:hdca_c,P29013,non-metabolic,knock out,1.6262128e-09,5.0722215e-18
Metabolite:hdca_c,P0A8I3,non-metabolic,knock out,1.626098e-09,5.868624e-18
Metabolite:hdca_c,P19768,non-metabolic,knock out,1.6251646e-09,6.3039534e-18
Metabolite:hdca_c,Q46909,non-metabolic,knock out,1.6190244e-09,8.563135e-18
Metabolite:hdca_c,P37639,non-metabolic,overexpress,1.6187288e-09,6.659381e-18
Metabolite:hdca_c,P0A6U5,non-metabolic,overexpress,1.6137838e-09,4.189802e-18
Metabolite:hdca_c,P31806,metabolic,knock out,1.6109073e-09,5.4813963e-18
Metabolite:hdca_c,P46852,non-metabolic,overexpress,1.6099788e-09,8.992954e-18
Metabolite:hdca_c,P24202,non-metabolic,knock out,1.6079075e-09,8.842088e-18
Metabolite:hdca_c,P77733,metabolic,knock out,1.6066867e-09,1.9687167e-18
Metabolite:hdca_c,P76081,metabolic,overexpress,1.6054372e-09,5.9428535e-18
Metabolite:hdca_c,P76198,non-metabolic,knock out,1.6016044e-09,3.8131992e-18
Metabolite:hdca_c,P0AGM7,metabolic,knock out,1.5993094e-09,6.2386855e-18
Metabolite:hdca_c,P69826,metabolic,knock out,1.5978808e-09,6.7988018e-18
Metabolite:hdca_c,P0CF12,non-metabolic,overexpress,1.5967897e-09,1.0116971e-17
Metabolite:hdca_c,Q7DFV3,non-metabolic,knock out,1.5945126e-09,9.624934e-18
Metabolite:hdca_c,P25728,non-metabolic,knock out,1.5930784e-09,3.8254593e-18
Metabolite:hdca_c,P69937,non-metabolic,knock out,1.5922487e-09,6.2294033e-18
Metabolite:hdca_c,P76193,metabolic,overexpress,1.5910281e-09,1.00984145e-17
Metabolite:hdca_c,P76103,non-metabolic,overexpress,1.5905383e-09,5.2299834e-18
Metabolite:hdca_c,P03819,non-metabolic,knock out,1.5890402e-09,4.708663e-18
Metabolite:hdca_c,P32167,non-metabolic,knock out,1.5878806e-09,9.654214e-18
Metabolite:hdca_c,P0ADP7,non-metabolic,knock out,1.5868035e-09,7.390801e-18
Metabolite:hdca_c,P76264,non-metabolic,knock out,1.5860184e-09,6.7623525e-18
Metabolite:hdca_c,P76213,non-metabolic,knock out,1.5811349e-09,9.7244734e-18
Metabolite:hdca_c,P09126,metabolic,knock out,1.5794294e-09,1.3574201e-18
Metabolite:hdca_c,P06974,non-metabolic,knock out,1.578471e-09,1.5996336e-18
Metabolite:hdca_c,Q47377,metabolic,knock out,1.577737e-09,9.053055e-18
Metabolite:hdca_c,P0AA99,non-metabolic,overexpress,1.5740232e-09,9.829931e-18
Metabolite:hdca_c,P37678,metabolic,overexpress,1.5725726e-09,9.7838575e-18
Metabolite:hdca_c,P77231,metabolic,overexpress,1.5724805e-09,4.6433192e-18
Metabolite:hdca_c,P60632,non-metabolic,knock out,1.5722151e-09,9.726435e-18
Metabolite:hdca_c,P12995,metabolic,overexpress,1.5690595e-09,5.6008015e-18
Metabolite:hdca_c,P36547,non-metabolic,knock out,1.5684452e-09,3.5655136e-18
Metabolite:hdca_c,P77748,non-metabolic,overexpress,1.5683611e-09,8.174687e-18
Metabolite:hdca_c,P0A8E1,non-metabolic,knock out,1.5663082e-09,8.995309e-18
Metabolite:hdca_c,P0A7I4,non-metabolic,overexpress,1.5658713e-09,7.046598e-18
Metabolite:hdca_c,P25539,metabolic,overexpress,1.5602737e-09,3.9037817e-18
Metabolite:hdca_c,P69822,metabolic,knock out,1.5585118e-09,1.9151634e-18
Metabolite:hdca_c,P11290,non-metabolic,overexpress,1.5568145e-09,7.229921e-18
Metabolite:hdca_c,P60785,non-metabolic,knock out,1.55573e-09,6.2209363e-18
Metabolite:hdca_c,P76170,non-metabolic,overexpress,1.5551826e-09,7.653201e-18
Metabolite:hdca_c,P39342,non-metabolic,overexpress,1.5549194e-09,3.805882e-18
Metabolite:hdca_c,P77674,metabolic,overexpress,1.5542344e-09,4.822242e-18
Metabolite:hdca_c,P19769,non-metabolic,knock out,1.5491324e-09,4.98559e-18
Metabolite:hdca_c,P13009,metabolic,overexpress,1.5487819e-09,3.5698824e-18
Metabolite:hdca_c,P0CF55,non-metabolic,knock out,1.547498e-09,3.937161e-18
Metabolite:hdca_c,P28904,metabolic,knock out,1.5474342e-09,9.130021e-18
Metabolite:hdca_c,P76073,non-metabolic,overexpress,1.5434605e-09,4.2473317e-18
Metabolite:hdca_c,P39270,non-metabolic,knock out,1.5431896e-09,3.782163e-18
Metabolite:hdca_c,P76506,non-metabolic,knock out,1.5428983e-09,2.0062536e-18
Metabolite:hdca_c,P75792,metabolic,overexpress,1.5394418e-09,8.330403e-18
Metabolite:hdca_c,P06992,non-metabolic,knock out,1.5381721e-09,9.244599e-18
Metabolite:hdca_c,P0A8D3,non-metabolic,overexpress,1.536784e-09,8.468635e-18
Metabolite:hdca_c,P32677,non-metabolic,knock out,1.5320556e-09,3.847807e-18
Metabolite:hdca_c,P08192,metabolic,knock out,1.5312569e-09,4.9656368e-18
Metabolite:hdca_c,P64540,non-metabolic,knock out,1.5296514e-09,2.108081e-18
Metabolite:hdca_c,P0AAC8,metabolic,overexpress,1.5292738e-09,3.5586836e-18
Metabolite:hdca_c,P65367,non-metabolic,knock out,1.5257039e-09,6.62509e-18
Metabolite:hdca_c,P75838,non-metabolic,knock out,1.5253224e-09,5.888483e-18
Metabolite:hdca_c,P30137,metabolic,knock out,1.5252681e-09,6.2004094e-18
Metabolite:hdca_c,P04391,metabolic,knock out,1.5242362e-09,5.84631e-18
Metabolite:hdca_c,P0ACI6,non-metabolic,overexpress,1.5218714e-09,5.230605e-18
Metabolite:hdca_c,P39369,non-metabolic,knock out,1.5175564e-09,7.249565e-18
Metabolite:hdca_c,P0AFD1,metabolic,overexpress,1.5164151e-09,7.225416e-18
Metabolite:hdca_c,P0AC69,metabolic,knock out,1.5156152e-09,3.2028744e-18
Metabolite:hdca_c,P64581,non-metabolic,knock out,1.5155518e-09,5.522441e-18
Metabolite:hdca_c,P0A9T4,non-metabolic,overexpress,1.5138261e-09,8.31119e-18
Metabolite:hdca_c,P06846,non-metabolic,overexpress,1.5122222e-09,4.8417623e-18
Metabolite:hdca_c,P0A9A2,non-metabolic,overexpress,1.5101984e-09,3.0321426e-18
Metabolite:hdca_c,P0CE58,non-metabolic,knock out,1.5097635e-09,7.250468e-18
Metabolite:hdca_c,P76535,metabolic,knock out,1.5081352e-09,8.469798e-18
Metabolite:hdca_c,P0A715,metabolic,overexpress,1.5080531e-09,4.8729078e-18
Metabolite:hdca_c,P75726,metabolic,knock out,1.5070107e-09,7.825761e-18
Metabolite:hdca_c,P0ADZ0,non-metabolic,overexpress,1.5053789e-09,5.5738573e-18
Metabolite:hdca_c,P17445,metabolic,knock out,1.5020477e-09,7.3973745e-18
Metabolite:hdca_c,P0AEX3,metabolic,knock out,1.5017773e-09,6.0806717e-18
Metabolite:hdca_c,P69820,metabolic,knock out,1.500678e-09,1.7370609e-18
Metabolite:hdca_c,P0AGB6,non-metabolic,overexpress,1.4982261e-09,3.9808208e-18
Metabolite:hdca_c,P02943,metabolic,knock out,1.4972976e-09,4.310928e-18
Metabolite:hdca_c,P76573,non-metabolic,knock out,1.4925826e-09,7.339554e-18
Metabolite:hdca_c,P46125,non-metabolic,knock out,1.49258e-09,3.350335e-18
Metabolite:hdca_c,P76086,non-metabolic,overexpress,1.4922182e-09,3.4305953e-18
Metabolite:hdca_c,P76586,non-metabolic,knock out,1.4907225e-09,5.26614e-18
Metabolite:hdca_c,P39404,non-metabolic,overexpress,1.4862165e-09,3.2807526e-18
Metabolite:hdca_c,P31452,non-metabolic,knock out,1.4812845e-09,3.3688128e-18
Metabolite:hdca_c,P76290,metabolic,knock out,1.4812804e-09,5.1189125e-18
Metabolite:hdca_c,P13669,non-metabolic,overexpress,1.4769096e-09,8.604374e-18
Metabolite:hdca_c,P0AFK2,metabolic,knock out,1.4746105e-09,7.61958e-18
Metabolite:hdca_c,P24077,metabolic,knock out,1.474133e-09,4.5906034e-18
Metabolite:hdca_c,P45750,non-metabolic,overexpress,1.4737432e-09,4.9007118e-18
Metabolite:hdca_c,P52037,non-metabolic,knock out,1.4726993e-09,5.75874e-18
Metabolite:hdca_c,P39365,non-metabolic,knock out,1.4708837e-09,5.7903755e-18
Metabolite:hdca_c,P14377,non-metabolic,overexpress,1.4696789e-09,6.874514e-18
Metabolite:hdca_c,P69434,non-metabolic,knock out,1.4666023e-09,4.1261183e-18
Metabolite:hdca_c,P0ACQ4,non-metabolic,knock out,1.4662319e-09,4.514731e-18
Metabolite:hdca_c,P0AFW4,non-metabolic,knock out,1.4662146e-09,7.498467e-18
Metabolite:hdca_c,P76330,non-metabolic,overexpress,1.4657284e-09,8.5184565e-18
Metabolite:hdca_c,P05637,metabolic,knock out,1.4647956e-09,4.7049016e-18
Metabolite:hdca_c,P21338,non-metabolic,knock out,1.4623358e-09,7.467487e-18
Metabolite:hdca_c,P0A8H3,metabolic,overexpress,1.4618838e-09,8.317521e-18
Metabolite:hdca_c,P77324,non-metabolic,overexpress,1.4608013e-09,7.51201e-18
Metabolite:hdca_c,P0A772,non-metabolic,knock out,1.4607195e-09,7.783824e-18
Metabolite:hdca_c,P76043,non-metabolic,knock out,1.460655e-09,7.575418e-18
Metabolite:hdca_c,P69828,metabolic,knock out,1.4596806e-09,2.559088e-18
Metabolite:hdca_c,P30847,non-metabolic,knock out,1.4591411e-09,2.7133799e-18
Metabolite:hdca_c,P45524,non-metabolic,overexpress,1.4564921e-09,3.988874e-18
Metabolite:hdca_c,Q47158,non-metabolic,overexpress,1.4564528e-09,5.659479e-18
Metabolite:hdca_c,P69428,non-metabolic,overexpress,1.455969e-09,2.3684667e-18
Metabolite:hdca_c,P38683,non-metabolic,knock out,1.4529754e-09,3.0841843e-18
Metabolite:hdca_c,P14900,metabolic,overexpress,1.4451879e-09,8.01448e-18
Metabolite:hdca_c,P32138,metabolic,knock out,1.4445108e-09,3.6028435e-18
Metabolite:hdca_c,P77615,non-metabolic,knock out,1.4443874e-09,4.30122e-18
Metabolite:hdca_c,P08202,metabolic,overexpress,1.4414626e-09,8.2051155e-18
Metabolite:hdca_c,P24178,non-metabolic,overexpress,1.4403896e-09,5.008816e-18
Metabolite:hdca_c,P0A8A2,non-metabolic,knock out,1.4388218e-09,8.133228e-18
Metabolite:hdca_c,P76280,non-metabolic,knock out,1.4374745e-09,4.3488297e-18
Metabolite:hdca_c,P58035,non-metabolic,knock out,1.4372494e-09,3.8377053e-18
Metabolite:hdca_c,P0AAK1,metabolic,knock out,1.4358075e-09,1.763128e-18
Metabolite:hdca_c,P0AEH8,non-metabolic,knock out,1.4343561e-09,7.57023e-18
Metabolite:hdca_c,P0A794,metabolic,knock out,1.4310831e-09,6.498408e-18
Metabolite:hdca_c,P0AEG4,metabolic,overexpress,1.4288805e-09,2.7447675e-18
Metabolite:hdca_c,P75680,non-metabolic,knock out,1.4244838e-09,7.651465e-18
Metabolite:hdca_c,P76536,metabolic,knock out,1.423964e-09,6.568693e-18
Metabolite:hdca_c,P24200,non-metabolic,knock out,1.4224523e-09,3.0401197e-18
Metabolite:hdca_c,P0A761,metabolic,knock out,1.4223343e-09,7.227355e-18
Metabolite:hdca_c,P36646,non-metabolic,knock out,1.4217231e-09,6.350085e-18
Metabolite:hdca_c,P39298,non-metabolic,knock out,1.421108e-09,3.58534e-18
Metabolite:hdca_c,P04993,non-metabolic,overexpress,1.4178284e-09,6.7457133e-18
Metabolite:hdca_c,P36647,non-metabolic,overexpress,1.4149627e-09,6.7774626e-18
Metabolite:hdca_c,P23895,metabolic,knock out,1.4144836e-09,1.6897442e-18
Metabolite:hdca_c,P0AFS7,non-metabolic,knock out,1.4111852e-09,6.7186335e-18
Metabolite:hdca_c,P76422,metabolic,knock out,1.4093953e-09,3.7775647e-18
Metabolite:hdca_c,P21503,non-metabolic,overexpress,1.4086449e-09,7.729882e-18
Metabolite:hdca_c,P76215,metabolic,overexpress,1.4080049e-09,3.698486e-18
Metabolite:hdca_c,P45527,non-metabolic,knock out,1.4052857e-09,5.5814566e-18
Metabolite:hdca_c,P28721,non-metabolic,knock out,1.4034605e-09,6.837289e-18
Metabolite:hdca_c,P75777,non-metabolic,overexpress,1.4024333e-09,7.747047e-18
Metabolite:hdca_c,P33371,non-metabolic,overexpress,1.401804e-09,7.039881e-18
Metabolite:hdca_c,P45548,non-metabolic,knock out,1.3992649e-09,3.249938e-18
Metabolite:hdca_c,P69380,metabolic,knock out,1.3976097e-09,5.005445e-18
Metabolite:hdca_c,P46068,non-metabolic,knock out,1.396373e-09,7.664271e-18
Metabolite:hdca_c,P0A7R1,non-metabolic,overexpress,1.3945337e-09,6.366197e-18
Metabolite:hdca_c,P31129,metabolic,overexpress,1.3943197e-09,7.6500815e-18
Metabolite:hdca_c,P24251,non-metabolic,knock out,1.3914372e-09,2.2910967e-18
Metabolite:hdca_c,P77163,non-metabolic,overexpress,1.391217e-09,3.4157894e-18
Metabolite:hdca_c,Q46802,non-metabolic,overexpress,1.3865156e-09,6.108899e-18
Metabolite:hdca_c,P0C0L9,non-metabolic,overexpress,1.3864393e-09,5.2848664e-18
Metabolite:hdca_c,P0A6A0,non-metabolic,knock out,1.38529e-09,6.954207e-18
Metabolite:hdca_c,P0A8L1,non-metabolic,overexpress,1.3846589e-09,5.7376742e-18
Metabolite:hdca_c,P0ACX9,non-metabolic,knock out,1.3846265e-09,1.838979e-18
Metabolite:hdca_c,P25535,metabolic,overexpress,1.3812257e-09,7.600689e-18
Metabolite:hdca_c,P36667,non-metabolic,knock out,1.3729112e-09,1.5946063e-18
Metabolite:hdca_c,P0CF41,non-metabolic,overexpress,1.3719412e-09,7.111531e-18
Metabolite:hdca_c,P37657,non-metabolic,overexpress,1.3636966e-09,6.5991257e-18
Metabolite:hdca_c,P80644,metabolic,overexpress,1.3619615e-09,6.3496923e-18
Metabolite:hdca_c,P46022,metabolic,overexpress,1.3612865e-09,7.4064445e-18
Metabolite:hdca_c,A0A385XJE6,non-metabolic,overexpress,1.3603493e-09,6.4032308e-18
